cluster,geoid,name,median_age,white_pct,total_pop,median_income,college_degree_pct,unemploy_pct,latitude,longitude,geometry,nearest_hospital_idx,nearest_hospital_dist,nearest_hospital_beds,nearest_firestation_idx,nearest_firestation_dist,nearest_hospital_bed_per_thousand
5,510030113024,"Block Group 4, Census Tract 113.02, Albemarle County, Virginia",30.6,74.63369963369964,1092,114000.0,44.65174129353234,6.688963210702341,38.008148,-78.524262,POINT (-8741280.8607576 4580576.915950874),60,2228.570592006094,50.0,46718,3676.0994683706,1.5768891131575626
1,510030113031,"Block Group 1, Census Tract 113.03, Albemarle County, Virginia",32.5,69.20245398773007,1630,66607.0,34.32776451869531,0.7751937984496124,38.000247,-78.490544,POINT (-8737527.390167035 4579460.705744852),88,4467.507609653798,612.0,46718,613.8492441736284,11.3453089372115
1,510030113032,"Block Group 2, Census Tract 113.03, Albemarle County, Virginia",42.6,77.78216258879243,2534,105600.0,32.95269168026101,0.0,38.004053,-78.501171,POINT (-8738710.382395694 4579998.381661222),88,3842.652439090859,612.0,46718,1239.9891749309018,11.3453089372115
3,510030114001,"Block Group 1, Census Tract 114, Albemarle County, Virginia",41.9,80.08075370121131,743,55862.0,28.25311942959002,14.325842696629213,37.836882,-78.563854,POINT (-8745688.22203709 4556408.268356703),60,26745.91811291514,50.0,30899,7759.546046922306,1.5768891131575626
2,510030114002,"Block Group 2, Census Tract 114, Albemarle County, Virginia",50.6,78.21782178217822,707,71429.0,21.028880866426,1.32013201320132,37.799962,-78.497757,POINT (-8738330.337654125 4551205.566135315),60,31744.116997343877,50.0,30899,1327.1218241708264,1.5768891131575626
3,510030114003,"Block Group 3, Census Tract 114, Albemarle County, Virginia",44.0,59.66173361522199,2365,77075.0,19.987585350713843,1.0,37.794521,-78.604038,POINT (-8750161.484455127 4550439.0497904355),60,33536.844600619166,50.0,30899,11186.558736914,1.5768891131575626
3,510030114004,"Block Group 4, Census Tract 114, Albemarle County, Virginia",51.1,83.04455445544554,1616,95262.0,15.78740157480315,8.11623246492986,37.869258,-78.667401,POINT (-8757215.021350259 4560972.781290338),60,26973.800003616136,50.0,30887,9855.651578631505,1.5768891131575626
1,510050701001,"Block Group 1, Census Tract 701, Alleghany County, Virginia",57.7,87.66233766233766,462,20033.0,5.013927576601671,14.563106796116504,37.814129,-79.836015,POINT (-8887304.53676415 4553201.647488594),94,5899.864111184627,205.0,30745,1595.9706385597042,8.493888543608866
1,510050701002,"Block Group 2, Census Tract 701, Alleghany County, Virginia",28.6,72.52619324796274,1718,45663.0,15.209125475285171,10.91644204851752,37.820947,-79.828602,POINT (-8886479.3253789 4554162.416655604),94,7118.860965002478,205.0,30745,983.0143931703104,8.493888543608866
1,510050701003,"Block Group 3, Census Tract 701, Alleghany County, Virginia",42.8,95.6967213114754,488,61058.0,10.22408963585434,2.8901734104046244,37.822448,-79.821275,POINT (-8885663.687469857 4554373.944344948),94,7913.597296040865,205.0,30745,862.3073418589095,8.493888543608866
1,510050701004,"Block Group 4, Census Tract 701, Alleghany County, Virginia",55.0,96.8627450980392,1020,27045.0,10.917312661498707,0.0,37.820505,-79.806782,POINT (-8884050.33408979 4554100.128842099),94,9186.206246636502,205.0,30745,1787.7649198798497,8.493888543608866
1,510050801001,"Block Group 1, Census Tract 801, Alleghany County, Virginia",53.9,92.54335260115607,1730,82639.0,15.232292460015232,1.0869565217391304,37.834794,-79.763298,POINT (-8879209.717352137 4556113.9615859855),94,14423.140535524037,205.0,31585,3368.527347547391,8.493888543608866
1,510050801002,"Block Group 2, Census Tract 801, Alleghany County, Virginia",57.4,88.30188679245283,795,33333.0,14.836795252225516,10.0,37.803137,-79.78915,POINT (-8882087.548828125 4551652.879374299),94,10341.16829220193,205.0,31617,435.18693172439697,8.493888543608866
1,510050801003,"Block Group 3, Census Tract 801, Alleghany County, Virginia",38.4,95.1219512195122,1025,33690.0,7.555555555555555,0.0,37.794919,-79.861097,POINT (-8890096.652232228 4550495.117258283),94,2250.549334793402,205.0,30718,2107.8636696760536,8.493888543608866
1,510050802011,"Block Group 1, Census Tract 802.01, Alleghany County, Virginia",53.8,100.0,1691,80714.0,16.01437699680511,0.7368421052631579,37.856688,-79.975985,POINT (-8902885.925890485 4559200.368544503),94,13970.672498227645,205.0,31589,2171.3879671158484,8.493888543608866
3,510050802012,"Block Group 2, Census Tract 802.01, Alleghany County, Virginia",51.1,96.36194029850746,1072,37917.0,13.652694610778443,0.0,37.81973,-79.927757,POINT (-8897517.209488507 4553990.914684849),94,6517.451602391084,205.0,30815,7942.468052435971,8.493888543608866
1,510050802021,"Block Group 1, Census Tract 802.02, Alleghany County, Virginia",52.1,100.0,1022,29241.0,8.977556109725686,4.556962025316456,37.700575,-80.075679,POINT (-8913983.81120563 4537213.02874322),94,25204.780351807764,205.0,30778,2584.6237508997588,8.493888543608866
1,510050802022,"Block Group 2, Census Tract 802.02, Alleghany County, Virginia",45.5,100.0,574,66678.0,17.341772151898734,0.0,37.714256,-79.980333,POINT (-8903369.943036456 4539138.040158213),94,15555.894759739636,205.0,31608,2848.814077269573,8.493888543608866
1,510050802023,"Block Group 3, Census Tract 802.02, Alleghany County, Virginia",48.8,80.47999999999999,625,49063.0,5.08298755186722,0.0,37.765473,-79.969677,POINT (-8902183.722542562 4546347.784969517),94,10555.941693564171,205.0,31574,3054.0586415646053,8.493888543608866
3,510050803011,"Block Group 1, Census Tract 803.01, Alleghany County, Virginia",47.4,98.68184541641702,1669,55096.0,10.70007955449483,1.3921113689095126,37.849132,-80.048656,POINT (-8910975.624605922 4558135.092293017),94,20333.86892776866,205.0,30921,6143.079718402836,8.493888543608866
1,510050803021,"Block Group 1, Census Tract 803.02, Alleghany County, Virginia",45.2,91.27906976744184,688,67621.0,7.6923076923076925,2.3391812865497075,37.769753,-80.139576,POINT (-8921096.792708848 4546950.500484389),94,28958.232814449813,205.0,31565,2760.003977864087,8.493888543608866
3,510050803022,"Block Group 2, Census Tract 803.02, Alleghany County, Virginia",43.2,98.5443959243086,687,54306.0,14.878542510121456,8.178438661710038,37.6761,-80.178978,POINT (-8925483.003285084 4533770.112846429),94,36965.4902715719,205.0,30778,9760.623158947918,8.493888543608866
3,510079301011,"Block Group 1, Census Tract 9301.01, Amelia County, Virginia",46.6,82.72327964860908,1366,55625.0,11.85515873015873,0.0,37.36399,-78.157071,POINT (-8700405.34561373 4489964.471906936),102,24020.622854503337,180.0,30791,5608.9162603902205,5.4542148960669055
0,510079301012,"Block Group 2, Census Tract 9301.01, Amelia County, Virginia",52.6,73.9856801909308,838,54052.0,15.178571428571429,2.827763496143959,37.329411,-78.08026,POINT (-8691854.784206407 4485122.437842611),102,21823.49122540804,180.0,31622,4093.430856478634,5.4542148960669055
2,510079301022,"Block Group 2, Census Tract 9301.02, Amelia County, Virginia",44.4,66.22114216281896,1646,63878.0,9.780701754385964,5.7324840764331215,37.372965,-77.947368,POINT (-8677061.314435907 4491221.589384409),89,34662.950668164274,28.0,30860,6808.705097542347,0.2469288227668374
3,510079301023,"Block Group 3, Census Tract 9301.02, Amelia County, Virginia",30.7,79.71274685816876,1671,68987.0,23.05491990846682,2.9715762273901807,37.417996,-78.047999,POINT (-8688263.506113926 4497531.2995258765),102,34538.57558226478,180.0,30791,8955.134235863481,5.4542148960669055
3,510079302001,"Block Group 1, Census Tract 9302, Amelia County, Virginia",34.7,84.10462776659959,1491,44557.0,6.582633053221289,0.0,37.282543,-78.037686,POINT (-8687115.468205372 4478563.15332518),102,19784.97236753217,180.0,31622,6193.5363117439465,5.4542148960669055
2,510079302002,"Block Group 2, Census Tract 9302, Amelia County, Virginia",43.9,83.98926654740609,1118,66974.0,20.232815964523283,6.6141732283464565,37.33976,-77.939325,POINT (-8676165.971771456 4486571.355569831),102,33338.462743532626,180.0,30860,5738.750979224543,5.4542148960669055
3,510079302003,"Block Group 3, Census Tract 9302, Amelia County, Virginia",55.5,72.12449255751014,1478,51875.0,12.372748629600624,10.175879396984923,37.285748,-77.913285,POINT (-8673267.2122312 4479011.570271234),102,31916.132953241875,180.0,31596,11279.012046283626,5.4542148960669055
2,510079302004,"Block Group 4, Census Tract 9302, Amelia County, Virginia",50.3,60.935285781766645,2117,49196.0,8.849557522123893,2.180376610505451,37.248327,-77.808903,POINT (-8661647.461143218 4473777.12469675),89,34826.81147134053,28.0,31596,1494.8818613929775,0.2469288227668374
3,510090101001,"Block Group 1, Census Tract 101, Amherst County, Virginia",53.7,54.97907949790795,1195,42705.0,13.641025641025642,11.478260869565217,37.63396,-78.991511,POINT (-8793294.781511268 4527844.908538974),46,35064.42091648523,36.0,31611,9555.713882389366,0.6835010442377065
3,510090101002,"Block Group 2, Census Tract 101, Amherst County, Virginia",45.5,92.630676949443,1167,55847.0,13.384813384813384,19.489559164733176,37.667373,-79.066582,POINT (-8801651.64700461 4532542.754167328),46,34865.6364889806,36.0,31645,8111.985145850402,0.6835010442377065
3,510090101004,"Block Group 4, Census Tract 101, Amherst County, Virginia",46.9,86.86923494302768,1843,64784.0,15.910808767951623,0.0,37.600037,-79.271918,POINT (-8824509.545966137 4523077.517740612),46,24595.294414692857,36.0,31576,11873.47616479009,0.6835010442377065
3,510090102011,"Block Group 1, Census Tract 102.01, Amherst County, Virginia",46.1,85.96196868008948,1788,114627.0,24.729842061512887,0.8884501480750246,37.578409,-79.105376,POINT (-8805970.175330445 4520039.147438597),46,21678.997185613025,36.0,31611,6161.119561373871,0.6835010442377065
2,510090102012,"Block Group 2, Census Tract 102.01, Amherst County, Virginia",39.9,83.5966892400301,1329,37589.0,17.883597883597886,0.0,37.592805,-79.039594,POINT (-8798647.35658708 4522061.445094186),46,27213.92008172222,36.0,31611,1678.8554171390267,0.6835010442377065
2,510090102013,"Block Group 3, Census Tract 102.01, Amherst County, Virginia",39.8,70.87434858135495,1727,62159.0,16.383928571428573,7.3041168658698545,37.567774,-79.067062,POINT (-8801705.080360191 4518545.432475758),46,22567.2113580068,36.0,31611,2994.11961302051,0.6835010442377065
3,510090102022,"Block Group 2, Census Tract 102.02, Amherst County, Virginia",38.7,92.51286850725316,2137,86005.0,18.052738336714,1.4272121788772598,37.5522,-78.978538,POINT (-8791850.633757208 4516358.406170111),46,28198.026356008097,36.0,31611,9223.19591612311,0.6835010442377065
0,510090103001,"Block Group 1, Census Tract 103, Amherst County, Virginia",48.6,72.39263803680981,815,68221.0,16.666666666666664,5.417607223476298,37.500485,-79.146345,POINT (-8810530.823548753 4509099.4461441),46,9845.95637470447,36.0,31728,5244.343084440646,0.6835010442377065
0,510090103002,"Block Group 2, Census Tract 103, Amherst County, Virginia",44.8,89.83799705449191,1358,98465.0,20.009737098344694,0.0,37.489187,-79.189981,POINT (-8815388.360849008 4507514.275225693),46,7156.989738141978,36.0,30883,4308.73939926377,0.6835010442377065
0,510090103003,"Block Group 3, Census Tract 103, Amherst County, Virginia",59.8,99.89495798319328,952,64309.0,21.32049518569464,0.0,37.531755,-79.181607,POINT (-8814456.171433106 4513488.048526405),46,13138.369668249888,36.0,30883,2310.8483125045136,0.6835010442377065
5,510090104011,"Block Group 1, Census Tract 104.01, Amherst County, Virginia",39.5,61.77514792899408,2535,51410.0,14.382022471910114,3.139717425431711,37.499741,-79.118972,POINT (-8807483.67512727 4508995.051516533),46,11493.525130601964,36.0,31728,4127.748416393938,0.6835010442377065
3,510090104012,"Block Group 2, Census Tract 104.01, Amherst County, Virginia",36.1,70.43189368770764,1204,57566.0,15.047961630695443,1.4184397163120568,37.493443,-79.07301,POINT (-8802367.20869143 4508111.387047932),46,14882.056791656049,36.0,31728,6015.586814293287,0.6835010442377065
0,510090104021,"Block Group 1, Census Tract 104.02, Amherst County, Virginia",46.2,74.08552292632665,1941,54444.0,12.79333838001514,2.9350104821802936,37.474379,-79.10096,POINT (-8805478.588459102 4505436.995199078),46,10853.60628893127,36.0,31728,2035.9431140186027,0.6835010442377065
0,510090104022,"Block Group 2, Census Tract 104.02, Amherst County, Virginia",42.5,97.20982142857144,896,68542.0,14.574314574314574,0.0,37.476658,-79.132747,POINT (-8809017.101112947 4505756.668639048),46,8109.374196849635,36.0,31728,1816.2807656881575,0.6835010442377065
5,510090105041,"Block Group 1, Census Tract 105.04, Amherst County, Virginia",31.6,68.66002214839423,903,52931.0,14.784394250513348,13.58974358974359,37.433254,-79.118381,POINT (-8807417.88530821 4499670.09948973),15,6298.230593109911,534.0,31541,773.5748050250661,3.9353540713227657
0,510090105042,"Block Group 2, Census Tract 105.04, Amherst County, Virginia",56.2,78.82352941176471,680,38147.0,15.296052631578949,10.997442455242968,37.437902,-79.110083,POINT (-8806494.156173607 4500321.722509801),15,7399.869008367933,534.0,31541,1548.1927917227074,3.9353540713227657
0,510090105043,"Block Group 3, Census Tract 105.04, Amherst County, Virginia",44.5,70.71868583162217,2435,69250.0,17.79801324503311,4.309165526675787,37.451159,-79.099071,POINT (-8805268.305940991 4502180.500469629),15,9340.62705013881,534.0,31541,3434.650934537455,3.9353540713227657
5,510090105051,"Block Group 1, Census Tract 105.05, Amherst County, Virginia",37.9,67.2447013487476,1038,48603.0,10.393258426966293,12.416851441241686,37.417856,-79.12748,POINT (-8808430.78135494 4497511.676953589),15,4863.06352540922,534.0,30949,2136.653263865332,3.9353540713227657
0,510090105061,"Block Group 1, Census Tract 105.06, Amherst County, Virginia",45.9,58.00792303338993,1767,43413.0,13.394833948339482,9.79020979020979,37.446296,-79.13065,POINT (-8808783.664140753 4501498.615858358),15,6093.72970288015,534.0,31541,1552.077876525973,3.9353540713227657
3,510090106001,"Block Group 1, Census Tract 106, Amherst County, Virginia",51.7,64.26751592356688,1570,61782.0,10.545023696682463,11.550468262226849,37.472902,-79.049813,POINT (-8799784.930463498 4505229.822839858),15,15613.172052467253,534.0,31728,7656.933483455325,3.9353540713227657
0,510090106002,"Block Group 2, Census Tract 106, Amherst County, Virginia",45.6,59.488692232055065,1017,43125.0,6.776315789473684,3.2710280373831773,37.426993,-79.090922,POINT (-8804361.163410518 4498792.407054516),15,9039.36335354556,534.0,31541,3910.4265903557457,3.9353540713227657
3,510110401011,"Block Group 1, Census Tract 401.01, Appomattox County, Virginia",37.7,72.46108228317271,2698,95077.0,21.099290780141843,3.619909502262444,37.331613,-78.877901,POINT (-8780647.774162244 4485430.713408071),15,34769.68468935928,534.0,30764,7436.607656704497,3.9353540713227657
2,510110401012,"Block Group 2, Census Tract 401.01, Appomattox County, Virginia",34.8,83.45259391771019,1118,46040.0,16.4850136239782,0.6791171477079796,37.329392,-78.825401,POINT (-8774803.500895597 4485119.777920192),15,40400.44722237149,534.0,30764,3051.2409641088234,3.9353540713227657
2,510110401021,"Block Group 1, Census Tract 401.02, Appomattox County, Virginia",35.1,49.5910780669145,1345,27788.0,4.248768472906404,7.572815533980583,37.363845,-78.815216,POINT (-8773669.711881869 4489944.163165311),15,40318.1086896246,534.0,30764,2000.1979640421523,3.9353540713227657
3,510110401022,"Block Group 2, Census Tract 401.02, Appomattox County, Virginia",51.8,87.54525706010138,1381,77750.0,10.867733782645324,1.5006821282401093,37.387686,-78.859191,POINT (-8778564.986489503 4493283.867912121),15,34970.57703527063,534.0,30764,7258.280507692364,3.9353540713227657
2,510110401023,"Block Group 3, Census Tract 401.02, Appomattox County, Virginia",35.6,88.0781089414183,973,44286.0,16.248153618906944,4.356060606060606,37.353401,-78.825963,POINT (-8774866.062449424 4488481.476720765),15,39447.74214559984,534.0,30764,1330.6453180004178,3.9353540713227657
3,510110402001,"Block Group 1, Census Tract 402, Appomattox County, Virginia",52.2,75.64935064935064,924,38875.0,11.279229711141678,1.5873015873015872,37.465761,-78.780223,POINT (-8769774.30894054 4504228.243601084),15,44050.76831068756,534.0,35941,11793.26582883716,3.9353540713227657
3,510110402002,"Block Group 2, Census Tract 402, Appomattox County, Virginia",41.7,82.89806234203876,1187,85806.0,12.869660460021906,3.4586466165413534,37.44794,-78.864286,POINT (-8779132.159295095 4501729.130804357),15,34433.68562849123,534.0,31720,14728.29990945382,3.9353540713227657
3,510110402003,"Block Group 3, Census Tract 402, Appomattox County, Virginia",47.1,81.91355434326479,2383,48235.0,17.464788732394364,3.436988543371522,37.398238,-78.958329,POINT (-8789600.978167767 4494762.356527751),15,23837.88082022065,534.0,31593,7135.550348652419,3.9353540713227657
