,geoid,name,median_age,white_pct,median_income,college_degree_pct,unemploy_pct,latitude,longitude
3683,511790101052,"Block Group 2, Census Tract 101.05, Stafford County, Virginia",46.2,57.757166947723434,114559.0,28.13061713600959,2.1957913998170175,38.418331,-77.392215
3684,511790101053,"Block Group 3, Census Tract 101.05, Stafford County, Virginia",38.1,76.17924528301887,139464.0,36.16822429906542,7.828282828282829,38.441562,-77.394311
3685,511790101054,"Block Group 4, Census Tract 101.05, Stafford County, Virginia",27.7,39.36143039591315,117783.0,25.84507042253521,2.6693030153237767,38.434291,-77.401143
3686,511790101061,"Block Group 1, Census Tract 101.06, Stafford County, Virginia",34.3,70.48435923309788,83750.0,20.734597156398106,2.4096385542168677,38.392404,-77.405201
3687,511790101062,"Block Group 2, Census Tract 101.06, Stafford County, Virginia",46.2,75.273390036452,183333.0,34.624896949711456,1.256281407035176,38.386512,-77.349411
3688,511790101071,"Block Group 1, Census Tract 101.07, Stafford County, Virginia",37.3,61.225849433710856,110776.0,23.989637305699482,1.1574074074074074,38.454549,-77.345611
3689,511790101072,"Block Group 2, Census Tract 101.07, Stafford County, Virginia",34.8,69.50904392764858,115255.0,28.943089430894307,1.553829078801332,38.456828,-77.370864
3690,511790101081,"Block Group 1, Census Tract 101.08, Stafford County, Virginia",43.6,80.32786885245902,127083.0,23.5,1.5053763440860215,38.467171,-77.370135
3691,511790101082,"Block Group 2, Census Tract 101.08, Stafford County, Virginia",37.1,85.4493580599144,141083.0,37.70207852193995,7.898259705488621,38.472121,-77.379223
3692,511790101083,"Block Group 3, Census Tract 101.08, Stafford County, Virginia",37.2,41.34094151212553,130685.0,25.345519393669193,4.354136429608127,38.490139,-77.376109
3693,511790102011,"Block Group 1, Census Tract 102.01, Stafford County, Virginia",22.7,64.12005457025921,,25.91743119266055,0.0,38.512588,-77.437559
3694,511790102021,"Block Group 1, Census Tract 102.02, Stafford County, Virginia",39.8,81.64322723908217,73000.0,17.71276595744681,1.478494623655914,38.50023,-77.541923
3695,511790102022,"Block Group 2, Census Tract 102.02, Stafford County, Virginia",41.7,83.40275552707466,160859.0,22.10455159981974,5.8707124010554095,38.485302,-77.518926
3696,511790102023,"Block Group 3, Census Tract 102.02, Stafford County, Virginia",29.8,63.51039260969977,142311.0,21.749550629119234,3.8102643856920686,38.504953,-77.560822
3697,511790102051,"Block Group 1, Census Tract 102.05, Stafford County, Virginia",37.2,60.854947166186356,126250.0,17.086330935251798,10.225442834138486,38.464952,-77.481915
3698,511790102052,"Block Group 2, Census Tract 102.05, Stafford County, Virginia",35.2,63.45975948196114,148125.0,20.949720670391063,1.6666666666666667,38.467553,-77.470885
3699,511790102053,"Block Group 3, Census Tract 102.05, Stafford County, Virginia",31.5,65.49130230371415,146111.0,30.735759493670884,7.632850241545894,38.473622,-77.487482
3700,511790102054,"Block Group 4, Census Tract 102.05, Stafford County, Virginia",40.0,55.377421509686044,144000.0,25.683317624882186,2.446043165467626,38.46661,-77.49796
3701,511790102061,"Block Group 1, Census Tract 102.06, Stafford County, Virginia",34.2,48.18867924528302,111010.0,23.62227324913892,2.7377521613832854,38.480239,-77.432795
3702,511790102062,"Block Group 2, Census Tract 102.06, Stafford County, Virginia",30.1,56.66104553119731,93047.0,8.333333333333332,1.971326164874552,38.478428,-77.444421
3703,511790102063,"Block Group 3, Census Tract 102.06, Stafford County, Virginia",28.0,61.239035087719294,155518.0,18.81188118811881,2.5933609958506225,38.481095,-77.475452
3704,511790102101,"Block Group 1, Census Tract 102.10, Stafford County, Virginia",31.9,40.472521828454035,146045.0,35.232452142206014,4.591265397536394,38.444167,-77.439203
3705,511790102102,"Block Group 2, Census Tract 102.10, Stafford County, Virginia",36.4,55.61704482567792,177091.0,33.933518005540165,0.95,38.439496,-77.422991
3706,511790102103,"Block Group 3, Census Tract 102.10, Stafford County, Virginia",38.1,45.52964042759961,86025.0,21.60224438902743,3.128153380423814,38.424937,-77.416096
3707,511790102104,"Block Group 4, Census Tract 102.10, Stafford County, Virginia",41.8,42.06999255398362,117672.0,22.533748701973,2.6528258362168398,38.436465,-77.408255
3708,511790102111,"Block Group 1, Census Tract 102.11, Stafford County, Virginia",26.3,34.204275534441805,58021.0,14.342403628117914,2.7149321266968327,38.464055,-77.416063
3709,511790102112,"Block Group 2, Census Tract 102.11, Stafford County, Virginia",33.0,55.29295913343181,213702.0,33.25,8.90302066772655,38.455674,-77.41798
3710,511790102113,"Block Group 3, Census Tract 102.11, Stafford County, Virginia",33.9,51.85185185185185,74196.0,15.469208211143695,0.0,38.455256,-77.410362
3711,511790102121,"Block Group 1, Census Tract 102.12, Stafford County, Virginia",36.9,53.66153846153846,100192.0,23.624047417442846,3.8657171922685656,38.469875,-77.426089
3712,511790102122,"Block Group 2, Census Tract 102.12, Stafford County, Virginia",35.9,62.2093023255814,161417.0,33.81219341275403,0.9025270758122743,38.461911,-77.429396
3713,511790102131,"Block Group 1, Census Tract 102.13, Stafford County, Virginia",35.9,68.48281642917016,170078.0,37.25231175693527,6.9551777434312205,38.459924,-77.44052
3714,511790102132,"Block Group 2, Census Tract 102.13, Stafford County, Virginia",34.0,69.55587392550143,145833.0,31.338862559241704,2.3545706371191137,38.455141,-77.447266
3715,511790102141,"Block Group 1, Census Tract 102.14, Stafford County, Virginia",35.4,52.43636363636364,166111.0,30.343137254901958,12.954545454545455,38.464157,-77.454334
3716,511790102142,"Block Group 2, Census Tract 102.14, Stafford County, Virginia",30.6,55.57541100786276,83929.0,17.032364234777837,4.9234863606121095,38.468068,-77.44299
3717,511790102151,"Block Group 1, Census Tract 102.15, Stafford County, Virginia",26.3,33.288166214995485,62727.0,13.78854625550661,12.462006079027356,38.483738,-77.419977
3718,511790102161,"Block Group 1, Census Tract 102.16, Stafford County, Virginia",67.3,70.0,,15.0,0.0,38.474902,-77.409334
3719,511790102162,"Block Group 2, Census Tract 102.16, Stafford County, Virginia",30.8,29.29750728391065,62750.0,12.621951219512194,0.0,38.478851,-77.406038
3720,511790102163,"Block Group 3, Census Tract 102.16, Stafford County, Virginia",29.4,49.20224234583873,97027.0,11.554476058292853,1.8268467037331215,38.49447,-77.382242
3721,511790102164,"Block Group 4, Census Tract 102.16, Stafford County, Virginia",31.8,43.46289752650176,111171.0,26.25386996904025,0.30464584920030463,38.478061,-77.399271
3722,511790102171,"Block Group 1, Census Tract 102.17, Stafford County, Virginia",47.5,65.72916666666667,144773.0,29.571106094808126,2.4551463644948064,38.455853,-77.524363
3723,511790102172,"Block Group 2, Census Tract 102.17, Stafford County, Virginia",37.1,80.41468198374895,,41.93626267503621,1.3317892298784018,38.441724,-77.480375
3724,511790102181,"Block Group 1, Census Tract 102.18, Stafford County, Virginia",32.6,58.371040723981906,,5.607843137254902,0.0,38.412777,-77.422846
3725,511790102182,"Block Group 2, Census Tract 102.18, Stafford County, Virginia",36.1,58.009275775954336,140385.0,26.546546546546544,1.1695906432748537,38.423205,-77.457478
3726,511790102191,"Block Group 1, Census Tract 102.19, Stafford County, Virginia",31.6,59.843137254901954,171875.0,36.00260416666667,3.2509752925877766,38.455334,-77.463797
3727,511790103011,"Block Group 1, Census Tract 103.01, Stafford County, Virginia",40.2,84.89583333333334,151771.0,22.31920199501247,8.24742268041237,38.44084,-77.605332
3728,511790103012,"Block Group 2, Census Tract 103.01, Stafford County, Virginia",42.2,80.24357239512855,120526.0,25.033783783783786,1.601423487544484,38.442407,-77.569581
3729,511790103041,"Block Group 1, Census Tract 103.04, Stafford County, Virginia",29.4,34.251290877796905,71569.0,15.319662243667068,4.164550533265618,38.355735,-77.502389
3730,511790103042,"Block Group 2, Census Tract 103.04, Stafford County, Virginia",42.6,61.83762761302868,137153.0,21.78789938817131,0.60790273556231,38.340956,-77.47096
