"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002EA","B02001_002M","B02001_002MA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006EA","B02001_006M","B02001_006MA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009EA","B02001_009M","B02001_009MA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!White alone","Annotation of Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Annotation of Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Annotation of Margin of Error!!Total:!!Black or African American alone","Annotation of Estimate!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Estimate!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Annotation of Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Annotation of Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Annotation of Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Annotation of Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Annotation of Margin of Error!!Total:!!Two or more races:","Annotation of Estimate!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1500000US510030106022","Block Group 2, Census Tract 106.02, Albemarle County, Virginia","1509","null","297","null","1397","null","301","null","32","36","null","null","0","13","null","null","28","null","44","null","0","null","13","null","0","null","13","null","52","65","null","null","20","null","31","null","32","null","54","null",
"1500000US510030106023","Block Group 3, Census Tract 106.02, Albemarle County, Virginia","1444","null","292","null","1008","null","270","null","346","130","null","null","0","13","null","null","29","null","36","null","0","null","13","null","0","null","13","null","61","115","null","null","0","null","13","null","61","null","115","null",
"1500000US510030106031","Block Group 1, Census Tract 106.03, Albemarle County, Virginia","1768","null","389","null","1472","null","315","null","123","120","null","null","0","13","null","null","20","null","36","null","0","null","13","null","0","null","13","null","153","166","null","null","0","null","13","null","153","null","166","null",
"1500000US510030106032","Block Group 2, Census Tract 106.03, Albemarle County, Virginia","739","null","289","null","669","null","269","null","70","52","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510030106041","Block Group 1, Census Tract 106.04, Albemarle County, Virginia","947","null","325","null","770","null","294","null","22","34","null","null","0","13","null","null","155","null","147","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510030106042","Block Group 2, Census Tract 106.04, Albemarle County, Virginia","936","null","293","null","481","null","221","null","352","266","null","null","0","13","null","null","30","null","39","null","0","null","13","null","0","null","13","null","73","67","null","null","0","null","13","null","73","null","67","null",
"1500000US510030106043","Block Group 3, Census Tract 106.04, Albemarle County, Virginia","2452","null","401","null","2008","null","526","null","120","159","null","null","0","13","null","null","293","null","278","null","0","null","13","null","0","null","13","null","31","34","null","null","10","null","18","null","21","null","28","null",
"1500000US510030107011","Block Group 1, Census Tract 107.01, Albemarle County, Virginia","1704","null","414","null","780","null","277","null","582","321","null","null","0","13","null","null","319","null","169","null","0","null","13","null","0","null","13","null","23","25","null","null","0","null","13","null","23","null","25","null",
"1500000US510030107012","Block Group 2, Census Tract 107.01, Albemarle County, Virginia","1018","null","337","null","632","null","319","null","178","116","null","null","0","13","null","null","111","null","136","null","0","null","13","null","9","null","14","null","88","77","null","null","0","null","13","null","88","null","77","null",
"1500000US510030107021","Block Group 1, Census Tract 107.02, Albemarle County, Virginia","835","null","306","null","718","null","291","null","107","117","null","null","0","13","null","null","10","null","17","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510030107022","Block Group 2, Census Tract 107.02, Albemarle County, Virginia","1061","null","348","null","654","null","335","null","263","185","null","null","0","13","null","null","0","null","13","null","0","null","13","null","14","null","20","null","130","139","null","null","109","null","130","null","21","null","44","null",
"1500000US510030107023","Block Group 3, Census Tract 107.02, Albemarle County, Virginia","1174","null","368","null","872","null","381","null","129","154","null","null","0","13","null","null","51","null","60","null","0","null","13","null","10","null","18","null","112","129","null","null","0","null","13","null","112","null","129","null",
"1500000US510030108011","Block Group 1, Census Tract 108.01, Albemarle County, Virginia","1243","null","437","null","653","null","240","null","152","114","null","null","0","13","null","null","240","null","186","null","0","null","13","null","177","null","254","null","21","37","null","null","0","null","13","null","21","null","37","null",
"1500000US510030108012","Block Group 2, Census Tract 108.01, Albemarle County, Virginia","1388","null","434","null","577","null","253","null","328","259","null","null","37","51","null","null","176","null","164","null","0","null","13","null","228","null","313","null","42","68","null","null","0","null","13","null","42","null","68","null",
"1500000US510030108013","Block Group 3, Census Tract 108.01, Albemarle County, Virginia","773","null","274","null","687","null","220","null","0","13","null","null","0","13","null","null","52","null","59","null","0","null","13","null","0","null","13","null","34","35","null","null","0","null","13","null","34","null","35","null",
"1500000US510030108021","Block Group 1, Census Tract 108.02, Albemarle County, Virginia","1115","null","329","null","653","null","221","null","340","256","null","null","33","120","null","null","30","null","31","null","0","null","13","null","0","null","13","null","59","78","null","null","54","null","76","null","5","null","12","null",
"1500000US510030108022","Block Group 2, Census Tract 108.02, Albemarle County, Virginia","1467","null","411","null","1035","null","335","null","257","272","null","null","0","13","null","null","0","null","13","null","0","null","13","null","175","null","245","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510030109011","Block Group 1, Census Tract 109.01, Albemarle County, Virginia","1070","null","134","null","940","null","130","null","17","19","null","null","6","11","null","null","74","null","62","null","0","null","13","null","14","null","20","null","19","16","null","null","10","null","10","null","9","null","12","null",
"1500000US510030109012","Block Group 2, Census Tract 109.01, Albemarle County, Virginia","636","null","418","null","240","null","125","null","73","66","null","null","0","13","null","null","289","null","369","null","0","null","13","null","0","null","13","null","34","35","null","null","2","null","4","null","32","null","35","null",
"1500000US510030109041","Block Group 1, Census Tract 109.04, Albemarle County, Virginia","1890","null","1068","null","1262","null","778","null","194","189","null","null","2","4","null","null","337","null","191","null","0","null","13","null","3","null","6","null","92","66","null","null","18","null","21","null","74","null","62","null",
"1500000US510030109042","Block Group 2, Census Tract 109.04, Albemarle County, Virginia","4572","null","1069","null","2948","null","855","null","436","168","null","null","0","13","null","null","735","null","263","null","0","null","13","null","38","null","39","null","415","266","null","null","156","null","213","null","259","null","153","null",
"1500000US510030109043","Block Group 3, Census Tract 109.04, Albemarle County, Virginia","1216","null","243","null","787","null","184","null","83","46","null","null","0","13","null","null","256","null","111","null","0","null","13","null","0","null","13","null","90","55","null","null","7","null","16","null","83","null","53","null",
"1500000US510030110001","Block Group 1, Census Tract 110, Albemarle County, Virginia","1244","null","363","null","1244","null","363","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510030110002","Block Group 2, Census Tract 110, Albemarle County, Virginia","870","null","276","null","862","null","276","null","4","6","null","null","0","13","null","null","2","null","5","null","0","null","13","null","1","null","3","null","1","5","null","null","1","null","5","null","0","null","13","null",
"1500000US510030110003","Block Group 3, Census Tract 110, Albemarle County, Virginia","1837","null","503","null","1601","null","499","null","9","16","null","null","0","13","null","null","183","null","128","null","0","null","13","null","0","null","13","null","44","47","null","null","0","null","13","null","44","null","47","null",
"1500000US510030110004","Block Group 4, Census Tract 110, Albemarle County, Virginia","1527","null","365","null","1355","null","353","null","25","40","null","null","0","13","null","null","120","null","128","null","0","null","13","null","0","null","13","null","27","41","null","null","0","null","13","null","27","null","41","null",
"1500000US510030110005","Block Group 5, Census Tract 110, Albemarle County, Virginia","1348","null","549","null","1288","null","536","null","5","11","null","null","10","15","null","null","7","null","13","null","0","null","13","null","0","null","13","null","38","55","null","null","0","null","13","null","38","null","55","null",
"1500000US510030111011","Block Group 1, Census Tract 111.01, Albemarle County, Virginia","1307","null","366","null","1221","null","362","null","55","59","null","null","0","13","null","null","11","null","25","null","0","null","13","null","0","null","13","null","20","30","null","null","2","null","4","null","18","null","29","null",
"1500000US510030111012","Block Group 2, Census Tract 111.01, Albemarle County, Virginia","402","null","286","null","402","null","286","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510030111013","Block Group 3, Census Tract 111.01, Albemarle County, Virginia","172","null","127","null","172","null","127","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510030111021","Block Group 1, Census Tract 111.02, Albemarle County, Virginia","1593","null","437","null","1576","null","434","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","17","null","25","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510030111022","Block Group 2, Census Tract 111.02, Albemarle County, Virginia","1299","null","306","null","1073","null","316","null","0","13","null","null","101","85","null","null","48","null","55","null","0","null","13","null","0","null","13","null","77","85","null","null","0","null","13","null","77","null","85","null",
"1500000US510030111031","Block Group 1, Census Tract 111.03, Albemarle County, Virginia","971","null","298","null","855","null","321","null","48","72","null","null","0","13","null","null","25","null","36","null","0","null","13","null","14","null","25","null","29","46","null","null","0","null","13","null","29","null","46","null",
"1500000US510030111032","Block Group 2, Census Tract 111.03, Albemarle County, Virginia","503","null","243","null","475","null","241","null","28","48","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510030111033","Block Group 3, Census Tract 111.03, Albemarle County, Virginia","830","null","297","null","783","null","289","null","4","6","null","null","0","13","null","null","29","null","45","null","0","null","13","null","0","null","13","null","14","27","null","null","0","null","13","null","14","null","27","null",
"1500000US510030111034","Block Group 4, Census Tract 111.03, Albemarle County, Virginia","611","null","412","null","605","null","410","null","0","13","null","null","0","13","null","null","6","null","11","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510030111035","Block Group 5, Census Tract 111.03, Albemarle County, Virginia","858","null","363","null","765","null","342","null","0","13","null","null","0","13","null","null","63","null","106","null","0","null","13","null","0","null","13","null","30","51","null","null","30","null","51","null","0","null","13","null",
"1500000US510030112011","Block Group 1, Census Tract 112.01, Albemarle County, Virginia","986","null","318","null","844","null","280","null","126","132","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","16","28","null","null","0","null","13","null","16","null","28","null",
"1500000US510030112012","Block Group 2, Census Tract 112.01, Albemarle County, Virginia","1438","null","367","null","1408","null","369","null","0","13","null","null","4","9","null","null","16","null","25","null","0","null","13","null","0","null","13","null","10","17","null","null","0","null","13","null","10","null","17","null",
"1500000US510030112013","Block Group 3, Census Tract 112.01, Albemarle County, Virginia","1714","null","347","null","1588","null","344","null","91","112","null","null","0","13","null","null","6","null","10","null","0","null","13","null","12","null","25","null","17","33","null","null","0","null","13","null","17","null","33","null",
"1500000US510030112021","Block Group 1, Census Tract 112.02, Albemarle County, Virginia","718","null","228","null","565","null","211","null","18","24","null","null","0","13","null","null","56","null","59","null","0","null","13","null","0","null","13","null","79","100","null","null","58","null","95","null","21","null","42","null",
"1500000US510030112022","Block Group 2, Census Tract 112.02, Albemarle County, Virginia","974","null","269","null","903","null","268","null","58","59","null","null","13","21","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510030112023","Block Group 3, Census Tract 112.02, Albemarle County, Virginia","1071","null","199","null","932","null","208","null","30","41","null","null","0","13","null","null","87","null","56","null","0","null","13","null","0","null","13","null","22","27","null","null","0","null","13","null","22","null","27","null",
"1500000US510030112024","Block Group 4, Census Tract 112.02, Albemarle County, Virginia","925","null","239","null","925","null","239","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510030113011","Block Group 1, Census Tract 113.01, Albemarle County, Virginia","866","null","311","null","728","null","300","null","27","63","null","null","0","13","null","null","79","null","74","null","0","null","13","null","0","null","13","null","32","39","null","null","0","null","13","null","32","null","39","null",
"1500000US510030113012","Block Group 2, Census Tract 113.01, Albemarle County, Virginia","1137","null","433","null","784","null","364","null","255","262","null","null","0","13","null","null","1","null","3","null","0","null","13","null","0","null","13","null","97","124","null","null","73","null","116","null","24","null","50","null",
"1500000US510030113013","Block Group 3, Census Tract 113.01, Albemarle County, Virginia","1860","null","506","null","1657","null","504","null","157","201","null","null","0","13","null","null","21","null","32","null","0","null","13","null","0","null","13","null","25","39","null","null","0","null","13","null","25","null","39","null",
"1500000US510030113014","Block Group 4, Census Tract 113.01, Albemarle County, Virginia","576","null","252","null","315","null","135","null","62","84","null","null","0","13","null","null","175","null","203","null","0","null","13","null","0","null","13","null","24","44","null","null","0","null","13","null","24","null","44","null",
"1500000US510030113015","Block Group 5, Census Tract 113.01, Albemarle County, Virginia","884","null","307","null","884","null","307","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510030113021","Block Group 1, Census Tract 113.02, Albemarle County, Virginia","834","null","282","null","687","null","268","null","25","27","null","null","0","13","null","null","63","null","69","null","0","null","13","null","0","null","13","null","59","49","null","null","17","null","23","null","42","null","42","null",
"1500000US510030113022","Block Group 2, Census Tract 113.02, Albemarle County, Virginia","1528","null","427","null","1070","null","403","null","55","77","null","null","0","13","null","null","0","null","13","null","0","null","13","null","73","null","87","null","330","296","null","null","321","null","296","null","9","null","17","null",
"1500000US510030113023","Block Group 3, Census Tract 113.02, Albemarle County, Virginia","1242","null","474","null","697","null","345","null","124","118","null","null","72","95","null","null","325","null","316","null","0","null","13","null","0","null","13","null","24","42","null","null","24","null","42","null","0","null","13","null",
"1500000US510030113024","Block Group 4, Census Tract 113.02, Albemarle County, Virginia","1092","null","300","null","815","null","226","null","168","137","null","null","0","13","null","null","13","null","22","null","0","null","13","null","23","null","37","null","73","76","null","null","63","null","74","null","10","null","14","null",
"1500000US510030113031","Block Group 1, Census Tract 113.03, Albemarle County, Virginia","1630","null","284","null","1128","null","251","null","228","146","null","null","0","13","null","null","127","null","83","null","0","null","13","null","79","null","86","null","68","53","null","null","18","null","20","null","50","null","48","null",
"1500000US510030113032","Block Group 2, Census Tract 113.03, Albemarle County, Virginia","2534","null","486","null","1971","null","468","null","342","143","null","null","0","13","null","null","80","null","67","null","0","null","13","null","65","null","75","null","76","49","null","null","26","null","30","null","50","null","39","null",
"1500000US510030114001","Block Group 1, Census Tract 114, Albemarle County, Virginia","743","null","273","null","595","null","277","null","143","108","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","5","9","null","null","0","null","13","null","5","null","9","null",
"1500000US510030114002","Block Group 2, Census Tract 114, Albemarle County, Virginia","707","null","203","null","553","null","135","null","151","133","null","null","0","13","null","null","3","null","6","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510030114003","Block Group 3, Census Tract 114, Albemarle County, Virginia","2365","null","424","null","1411","null","401","null","947","214","null","null","0","13","null","null","7","null","11","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510030114004","Block Group 4, Census Tract 114, Albemarle County, Virginia","1616","null","457","null","1342","null","353","null","188","214","null","null","0","13","null","null","1","null","3","null","61","null","88","null","11","null","19","null","13","21","null","null","0","null","13","null","13","null","21","null",
"1500000US510050701001","Block Group 1, Census Tract 701, Alleghany County, Virginia","462","null","190","null","405","null","181","null","57","83","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510050701002","Block Group 2, Census Tract 701, Alleghany County, Virginia","1718","null","295","null","1246","null","279","null","408","170","null","null","0","13","null","null","0","null","13","null","0","null","13","null","43","null","45","null","21","32","null","null","5","null","11","null","16","null","29","null",
"1500000US510050701003","Block Group 3, Census Tract 701, Alleghany County, Virginia","488","null","251","null","467","null","252","null","17","26","null","null","0","13","null","null","4","null","10","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1500000US510050701004","Block Group 4, Census Tract 701, Alleghany County, Virginia","1020","null","275","null","988","null","273","null","20","18","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","12","13","null","null","12","null","13","null","0","null","13","null",
"1500000US510050801001","Block Group 1, Census Tract 801, Alleghany County, Virginia","1730","null","320","null","1601","null","309","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","129","120","null","null","0","null","13","null","129","null","120","null",
"1500000US510050801002","Block Group 2, Census Tract 801, Alleghany County, Virginia","795","null","227","null","702","null","219","null","85","69","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","8","14","null","null","0","null","13","null","8","null","14","null",
"1500000US510050801003","Block Group 3, Census Tract 801, Alleghany County, Virginia","1025","null","256","null","975","null","262","null","39","42","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","11","22","null","null","0","null","13","null","11","null","22","null",
"1500000US510050802011","Block Group 1, Census Tract 802.01, Alleghany County, Virginia","1691","null","314","null","1691","null","314","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null",
