"GEO_ID","NAME","B01002_001E","B01002_001M","B01002_001MA","B01002_001EA","B01002_002E","B01002_002EA","B01002_002M","B01002_002MA","B01002_003E","B01002_003M","B01002_003MA","B01002_003EA",
"Geography","Geographic Area Name","Estimate!!Median age --!!Total:","Margin of Error!!Median age --!!Total:","Annotation of Margin of Error!!Median age --!!Total:","Annotation of Estimate!!Median age --!!Total:","Estimate!!Median age --!!Male","Annotation of Estimate!!Median age --!!Male","Margin of Error!!Median age --!!Male","Annotation of Margin of Error!!Median age --!!Male","Estimate!!Median age --!!Female","Margin of Error!!Median age --!!Female","Annotation of Margin of Error!!Median age --!!Female","Annotation of Estimate!!Median age --!!Female",
"1500000US510131002001","Block Group 1, Census Tract 1002, Arlington County, Virginia","35.6","6.5","null","null","39.0","null","6.3","null","17.5","32.8","null","null",
"1500000US510131002002","Block Group 2, Census Tract 1002, Arlington County, Virginia","51.8","17.2","null","null","55.1","null","23.2","null","51.5","15.2","null","null",
"1500000US510131002003","Block Group 3, Census Tract 1002, Arlington County, Virginia","48.4","9.5","null","null","45.6","null","15.1","null","48.8","8.0","null","null",
"1500000US510131002004","Block Group 4, Census Tract 1002, Arlington County, Virginia","57.2","12.5","null","null","56.3","null","16.4","null","58.5","13.4","null","null",
"1500000US510131002005","Block Group 5, Census Tract 1002, Arlington County, Virginia","43.8","4.8","null","null","43.8","null","5.7","null","43.0","7.8","null","null",
"1500000US510131003001","Block Group 1, Census Tract 1003, Arlington County, Virginia","43.2","7.2","null","null","43.1","null","8.6","null","43.5","10.7","null","null",
"1500000US510131003002","Block Group 2, Census Tract 1003, Arlington County, Virginia","42.9","3.5","null","null","42.6","null","4.4","null","43.5","5.2","null","null",
"1500000US510131003003","Block Group 3, Census Tract 1003, Arlington County, Virginia","39.8","5.5","null","null","34.4","null","6.0","null","43.2","8.7","null","null",
"1500000US510131003004","Block Group 4, Census Tract 1003, Arlington County, Virginia","54.7","4.5","null","null","54.6","null","4.1","null","55.0","12.4","null","null",
"1500000US510131003005","Block Group 5, Census Tract 1003, Arlington County, Virginia","20.1","1.5","null","null","20.5","null","19.2","null","19.9","1.5","null","null",
"1500000US510131004001","Block Group 1, Census Tract 1004, Arlington County, Virginia","47.4","3.6","null","null","48.9","null","6.0","null","42.7","10.0","null","null",
"1500000US510131004002","Block Group 2, Census Tract 1004, Arlington County, Virginia","46.9","5.3","null","null","46.6","null","5.3","null","49.3","5.6","null","null",
"1500000US510131004003","Block Group 3, Census Tract 1004, Arlington County, Virginia","43.4","4.7","null","null","35.1","null","25.1","null","46.7","2.6","null","null",
"1500000US510131005001","Block Group 1, Census Tract 1005, Arlington County, Virginia","35.6","3.1","null","null","35.9","null","4.3","null","34.9","4.2","null","null",
"1500000US510131005002","Block Group 2, Census Tract 1005, Arlington County, Virginia","46.3","4.7","null","null","47.8","null","4.3","null","42.4","7.5","null","null",
"1500000US510131005003","Block Group 3, Census Tract 1005, Arlington County, Virginia","44.3","8.8","null","null","42.9","null","8.6","null","44.5","12.2","null","null",
"1500000US510131005004","Block Group 4, Census Tract 1005, Arlington County, Virginia","27.4","11.3","null","null","30.9","null","15.9","null","25.4","7.3","null","null",
"1500000US510131006001","Block Group 1, Census Tract 1006, Arlington County, Virginia","44.9","3.8","null","null","45.8","null","3.1","null","44.2","7.3","null","null",
"1500000US510131006002","Block Group 2, Census Tract 1006, Arlington County, Virginia","29.7","25.0","null","null","34.9","null","16.0","null","20.7","30.3","null","null",
"1500000US510131006003","Block Group 3, Census Tract 1006, Arlington County, Virginia","40.4","5.8","null","null","41.3","null","5.5","null","36.9","11.2","null","null",
"1500000US510131007001","Block Group 1, Census Tract 1007, Arlington County, Virginia","34.7","2.6","null","null","34.4","null","5.0","null","35.0","4.6","null","null",
"1500000US510131007002","Block Group 2, Census Tract 1007, Arlington County, Virginia","59.0","4.1","null","null","60.8","null","6.5","null","55.9","7.0","null","null",
"1500000US510131007003","Block Group 3, Census Tract 1007, Arlington County, Virginia","33.0","5.3","null","null","32.8","null","4.4","null","35.2","13.3","null","null",
"1500000US510131007004","Block Group 4, Census Tract 1007, Arlington County, Virginia","38.5","5.0","null","null","42.6","null","6.1","null","24.6","24.7","null","null",
"1500000US510131007005","Block Group 5, Census Tract 1007, Arlington County, Virginia","39.6","14.5","null","null","38.1","null","20.1","null","48.0","15.8","null","null",
"1500000US510131007006","Block Group 6, Census Tract 1007, Arlington County, Virginia","46.3","7.2","null","null","46.3","null","7.4","null","46.3","11.5","null","null",
"1500000US510131008001","Block Group 1, Census Tract 1008, Arlington County, Virginia","31.7","7.3","null","null","24.6","null","9.2","null","33.2","2.4","null","null",
"1500000US510131008002","Block Group 2, Census Tract 1008, Arlington County, Virginia","32.5","4.1","null","null","32.1","null","8.7","null","32.7","5.3","null","null",
"1500000US510131009001","Block Group 1, Census Tract 1009, Arlington County, Virginia","44.5","5.5","null","null","45.9","null","3.7","null","39.5","7.7","null","null",
"1500000US510131009002","Block Group 2, Census Tract 1009, Arlington County, Virginia","44.5","8.0","null","null","47.6","null","8.7","null","40.3","6.8","null","null",
"1500000US510131009003","Block Group 3, Census Tract 1009, Arlington County, Virginia","34.8","8.9","null","null","43.1","null","11.7","null","31.9","15.7","null","null",
"1500000US510131009004","Block Group 4, Census Tract 1009, Arlington County, Virginia","36.2","4.1","null","null","41.1","null","6.1","null","32.8","4.6","null","null",
"1500000US510131010001","Block Group 1, Census Tract 1010, Arlington County, Virginia","52.3","7.4","null","null","52.8","null","5.6","null","49.4","11.8","null","null",
"1500000US510131010002","Block Group 2, Census Tract 1010, Arlington County, Virginia","39.3","5.8","null","null","41.6","null","20.8","null","38.0","1.9","null","null",
"1500000US510131010003","Block Group 3, Census Tract 1010, Arlington County, Virginia","38.9","5.2","null","null","39.3","null","5.1","null","38.5","7.7","null","null",
"1500000US510131010004","Block Group 4, Census Tract 1010, Arlington County, Virginia","42.9","6.0","null","null","45.3","null","13.3","null","42.5","4.2","null","null",
"1500000US510131011001","Block Group 1, Census Tract 1011, Arlington County, Virginia","50.5","6.3","null","null","45.5","null","11.8","null","54.1","6.2","null","null",
"1500000US510131011002","Block Group 2, Census Tract 1011, Arlington County, Virginia","36.6","3.0","null","null","36.5","null","11.2","null","37.1","6.8","null","null",
"1500000US510131011003","Block Group 3, Census Tract 1011, Arlington County, Virginia","41.3","4.7","null","null","36.0","null","8.7","null","42.8","7.7","null","null",
"1500000US510131011004","Block Group 4, Census Tract 1011, Arlington County, Virginia","34.6","2.4","null","null","34.9","null","5.4","null","34.6","2.0","null","null",
"1500000US510131011005","Block Group 5, Census Tract 1011, Arlington County, Virginia","41.2","7.6","null","null","33.4","null","31.9","null","42.7","6.1","null","null",
"1500000US510131012001","Block Group 1, Census Tract 1012, Arlington County, Virginia","37.8","7.4","null","null","31.1","null","6.5","null","43.5","2.4","null","null",
"1500000US510131012002","Block Group 2, Census Tract 1012, Arlington County, Virginia","42.2","4.4","null","null","42.2","null","7.4","null","42.1","5.9","null","null",
"1500000US510131012003","Block Group 3, Census Tract 1012, Arlington County, Virginia","41.3","9.2","null","null","44.2","null","14.0","null","39.8","10.5","null","null",
"1500000US510131013001","Block Group 1, Census Tract 1013, Arlington County, Virginia","40.4","9.1","null","null","29.5","null","10.5","null","46.5","5.0","null","null",
"1500000US510131013002","Block Group 2, Census Tract 1013, Arlington County, Virginia","58.8","3.2","null","null","58.5","null","3.6","null","60.7","5.8","null","null",
"1500000US510131013003","Block Group 3, Census Tract 1013, Arlington County, Virginia","36.8","2.8","null","null","33.0","null","21.4","null","43.0","9.6","null","null",
"1500000US510131013004","Block Group 4, Census Tract 1013, Arlington County, Virginia","37.6","6.0","null","null","37.3","null","7.6","null","39.6","13.2","null","null",
"1500000US510131013005","Block Group 5, Census Tract 1013, Arlington County, Virginia","42.3","17.4","null","null","48.1","null","19.6","null","37.3","28.6","null","null",
"1500000US510131013006","Block Group 6, Census Tract 1013, Arlington County, Virginia","40.5","6.6","null","null","40.5","null","10.7","null","42.0","7.1","null","null",
"1500000US510131014011","Block Group 1, Census Tract 1014.01, Arlington County, Virginia","29.1","1.1","null","null","29.2","null","1.1","null","28.8","2.0","null","null",
"1500000US510131014021","Block Group 1, Census Tract 1014.02, Arlington County, Virginia","32.0","3.0","null","null","35.1","null","4.0","null","30.3","2.3","null","null",
"1500000US510131014022","Block Group 2, Census Tract 1014.02, Arlington County, Virginia","32.6","4.5","null","null","30.5","null","3.5","null","42.5","12.8","null","null",
"1500000US510131014051","Block Group 1, Census Tract 1014.05, Arlington County, Virginia","43.2","7.4","null","null","43.3","null","4.9","null","37.9","39.2","null","null",
"1500000US510131014052","Block Group 2, Census Tract 1014.05, Arlington County, Virginia","29.1","3.8","null","null","32.4","null","7.8","null","28.1","3.3","null","null",
"1500000US510131014061","Block Group 1, Census Tract 1014.06, Arlington County, Virginia","32.4","12.3","null","null","31.6","null","9.5","null","34.5","20.3","null","null",
"1500000US510131014062","Block Group 2, Census Tract 1014.06, Arlington County, Virginia","29.1","3.1","null","null","28.7","null","2.7","null","31.1","8.9","null","null",
"1500000US510131014063","Block Group 3, Census Tract 1014.06, Arlington County, Virginia","36.8","3.0","null","null","36.8","null","3.9","null","36.8","4.4","null","null",
"1500000US510131014071","Block Group 1, Census Tract 1014.07, Arlington County, Virginia","28.8","0.9","null","null","28.5","null","0.8","null","29.8","3.3","null","null",
"1500000US510131014072","Block Group 2, Census Tract 1014.07, Arlington County, Virginia","39.5","4.6","null","null","39.2","null","5.9","null","43.3","9.7","null","null",
"1500000US510131014073","Block Group 3, Census Tract 1014.07, Arlington County, Virginia","34.1","4.3","null","null","31.9","null","6.6","null","36.0","4.4","null","null",
"1500000US510131014081","Block Group 1, Census Tract 1014.08, Arlington County, Virginia","38.1","21.8","null","null","34.9","null","26.2","null","38.8","30.6","null","null",
"1500000US510131014082","Block Group 2, Census Tract 1014.08, Arlington County, Virginia","32.3","17.6","null","null","-","-","**","**","22.9","17.2","null","null",
"1500000US510131014091","Block Group 1, Census Tract 1014.09, Arlington County, Virginia","28.5","3.6","null","null","27.6","null","5.2","null","30.6","5.3","null","null",
"1500000US510131014092","Block Group 2, Census Tract 1014.09, Arlington County, Virginia","35.8","12.0","null","null","31.8","null","3.1","null","46.7","30.5","null","null",
"1500000US510131015011","Block Group 1, Census Tract 1015.01, Arlington County, Virginia","34.5","7.3","null","null","38.7","null","3.5","null","31.3","1.6","null","null",
"1500000US510131015012","Block Group 2, Census Tract 1015.01, Arlington County, Virginia","31.3","2.8","null","null","35.4","null","7.1","null","30.3","3.0","null","null",
"1500000US510131015013","Block Group 3, Census Tract 1015.01, Arlington County, Virginia","32.3","7.5","null","null","32.7","null","8.7","null","31.8","11.9","null","null",
"1500000US510131015021","Block Group 1, Census Tract 1015.02, Arlington County, Virginia","46.0","11.1","null","null","36.9","null","20.9","null","46.6","11.7","null","null",
"1500000US510131015022","Block Group 2, Census Tract 1015.02, Arlington County, Virginia","29.8","6.8","null","null","27.3","null","7.5","null","36.7","8.2","null","null",
"1500000US510131015023","Block Group 3, Census Tract 1015.02, Arlington County, Virginia","30.8","2.7","null","null","29.3","null","4.4","null","32.0","2.3","null","null",
"1500000US510131015031","Block Group 1, Census Tract 1015.03, Arlington County, Virginia","27.4","4.3","null","null","27.1","null","4.8","null","27.6","10.0","null","null",
"1500000US510131015032","Block Group 2, Census Tract 1015.03, Arlington County, Virginia","48.2","5.9","null","null","48.8","null","16.8","null","41.8","23.5","null","null",
"1500000US510131015033","Block Group 3, Census Tract 1015.03, Arlington County, Virginia","-","**","**","-","-","-","**","**","-","**","**","-",
"1500000US510131016011","Block Group 1, Census Tract 1016.01, Arlington County, Virginia","-","**","**","-","-","-","**","**","-","**","**","-",
"1500000US510131016012","Block Group 2, Census Tract 1016.01, Arlington County, Virginia","33.4","2.8","null","null","34.0","null","2.0","null","30.6","4.6","null","null",
"1500000US510131016021","Block Group 1, Census Tract 1016.02, Arlington County, Virginia","33.1","4.5","null","null","35.6","null","2.5","null","30.3","2.8","null","null",
"1500000US510131016022","Block Group 2, Census Tract 1016.02, Arlington County, Virginia","32.8","1.7","null","null","34.2","null","2.2","null","31.5","2.1","null","null",
